Globorotalia_crassaformis,Globorotalia_hirsuta,Globorotalia_menardii_&_Globorotalia_tumida,Globorotalia_scitula,Globorotalia_truncatulinoides,Globoconella_inflata,Neogloboquadrina_dutertrei,Neogloboquadrina_incompta,Neogloboquadrina_pachyderma,Pulleniatina_obliquiloculata,Globigerina_bulloides,Globigerina_falconensis,Globigerinoides_conglobatus,Globigerinoides_ruber,Globigerinoides_white,Trilobatus_sacculifer_w_sac_chamber,Trilobatus_sacculifer_wo_sac_chamber,Globigerinoides_tenellus,Orbulina_universa,Beella_digitata,Globigerinella_siphonifera,Globigerinella_calida,Turborotalita_quinqueloba,Globoturborotalita_rubescens,Sphaeroidinella_dehiscens,Globigerinita_glutinata,unidentified original + excluídos,RES_Annual_0m,RES_Annual_50m,RES_Annual_75m,RES_Annual_100m,RES_Annual_0-75m,RES_Annual_0-100m,RES_Annual_0-200m,RES_jan-mar_0m,RES_jan-mar_50m,RES_jan-mar_75m,RES_jan-mar_100m,RES_jan-mar_0-75m,RES_jan-mar_0-100m,RES_jan-mar_0-200m,RES_jul-sep_0m,RES_jul-sep_50m,RES_jul-sep_75m,RES_jul-sep_100m,RES_jul-sep_0-75m,RES_jul-sep_0-100m,RES_jul-sep_0-200m
0.004995005,0,0.018981019,0,0,0.15984016,0.15984016,0.215784216,0.00999001,0,0.296703297,0,0,0.046953047,0.026973027,0.002997003,0.00999001,0,0.00999001,0,0.022977023,0,0,0,0,0.00999001,0.003996004,22.6885,18.4313,16.5479,15.5279,19.2267,18.1183,16.917,19.9348,17.8915,16.4075,15.4712,17.5073,16.8344,16.0199,25.5938,19.0354,16.788,15.6521,21.7484,20.0642,18.3303
0.003996004,0,0.024975025,0.010989011,0.000999001,0.013986014,0.057942058,0.015984016,0,0.004995005,0.047952048,0.007992008,0.004995005,0.022977023,0.396603397,0.043956044,0.135864136,0.027972028,0.008991009,0.002997003,0.04995005,0.011988012,0,0.008991009,0,0.093906094,0.000999001,27.4572,22.9586,18.2218,15.5296,25.2126,23.1229,20.6041,27.2489,21.9558,17.3349,15.2283,24.2561,22.1333,19.792,27.0412,23.8222,19.1066,15.9231,25.9491,23.9672,21.3376
0.003996004,0,0.005994006,0.006993007,0.000999001,0.153846154,0.097902098,0.204795205,0.003996004,0,0.41958042,0,0,0.00999001,0.016983017,0,0.008991009,0,0.008991009,0,0.031968032,0.000999001,0.008991009,0,0,0.013986014,0.000999001,21.5191,19.2153,17.908,17.021,17.928,17.4234,16.7641,19.4949,18.5844,17.8263,17.0669,17.0362,16.7267,16.2641,23.6156,19.6702,18.0031,17.0517,19.4845,18.746,17.8341
0.001998002,0,0.008991009,0.005994006,0.003996004,0.105894106,0.131868132,0.282717283,0.010989011,0,0.367632368,0,0,0.004995005,0.022977023,0,0.004995005,0.004995005,0,0,0.00999001,0.001998002,0.010989011,0.003996004,0,0.014985015,0,21.558,19.2711,17.9573,17.0645,18.3493,17.846,17.1699,19.5417,18.6452,17.886,17.1194,17.4629,17.1631,16.6866,23.6343,19.7055,18.0374,17.0855,19.7049,18.9854,18.0883
0.001004016,0,0.012048193,0.007028112,0,0.234939759,0.131526104,0.113453815,0,0,0.312248996,0,0,0.051204819,0.053212851,0.003012048,0.011044177,0,0.012048193,0.003012048,0.021084337,0.007028112,0.008032129,0.00502008,0,0.009036145,0.004016064,21.8298,18.7232,17.1876,16.2562,18.1146,17.1953,16.2156,19.5001,18.1591,17.0867,16.2507,16.6847,16.109,15.4245,24.3533,19.2507,17.3657,16.3472,20.2998,18.8607,17.4242
0.000999001,0,0.012987013,0.015984016,0,0.211788212,0.097902098,0.070929071,0,0,0.351648352,0,0,0.051948052,0.057942058,0.001998002,0.026973027,0,0.007992008,0.004995005,0.023976024,0.002997003,0.005994006,0.004995005,0,0.018981019,0.028971029,21.8468,18.7222,17.1797,16.2458,18.1146,17.1953,16.2156,19.5111,18.1613,17.0802,16.2407,16.6847,16.109,15.4245,24.3755,19.2466,17.3566,16.3363,20.2998,18.8607,17.4242
0.001,0,0.017,0.003,0,0.242,0.093,0.128,0,0.001,0.315,0.017,0,0.034,0.037,0.006,0.023,0,0.024,0.006,0.034,0.004,0.001,0.004,0,0,0.01,21.8662,18.7242,17.1742,16.2374,18.1355,17.2249,16.2465,19.5251,18.1672,17.0769,16.2331,16.7836,16.2078,15.5131,24.3984,19.2436,17.3489,16.3269,20.2047,18.8002,17.3908
0.001980198,0.007920792,0,0,0.032673267,0.083168317,0.026732673,0.038613861,0,0.007920792,0.4,0.027722772,0,0.002970297,0.172277228,0.016831683,0.043564356,0.011881188,0.00990099,0,0.011881188,0.011881188,0.018811881,0.005940594,0,0.053465347,0.013861386,19.7308,18.5798,17.6731,17.0411,18.5891,18.2099,17.6774,17.8247,17.6059,17.5271,17.2877,17.6585,17.6131,17.3784,21.7052,19.2073,17.6443,16.9452,19.4417,18.7274,17.9372
0.001960784,0,0,0.002941176,0.019607843,0.028431373,0.057843137,0.07745098,0,0,0.498039216,0.019607843,0,0.002941176,0.060784314,0.005882353,0.025490196,0.021568627,0.002941176,0.002941176,0.005882353,0.011764706,0.043137255,0.004901961,0,0.084313725,0.021568627,19.7152,18.5544,17.6542,17.0257,18.4824,18.1114,17.5922,17.8174,17.597,17.5175,17.2767,17.6107,17.5611,17.3323,21.6799,19.1645,17.6191,16.9276,19.2799,18.5851,17.826
0,0.00499002,0,0.010978044,0.022954092,0.060878244,0.031936128,0.086826347,0.005988024,0,0.491017964,0.00499002,0.000998004,0.01996008,0.078842315,0.00499002,0.012974052,0,0.008982036,0.002994012,0.021956088,0.001996008,0.032934132,0,0,0.089820359,0.002994012,19.7152,18.5544,17.6542,17.0257,18.4824,18.1114,17.5922,17.8174,17.597,17.5175,17.2767,17.6107,17.5611,17.3323,21.6799,19.1645,17.6191,16.9276,19.2799,18.5851,17.826
0.000997009,0.002991027,0,0.006979063,0.021934197,0.043868395,0.044865404,0.081754736,0.002991027,0,0.490528415,0.012961117,0.000997009,0.011964108,0.069790628,0.005982054,0.019940179,0.010967099,0.005982054,0.002991027,0.013958126,0.006979063,0.037886341,0.002991027,0,0.086739781,0.012961117,19.7152,18.5544,17.6542,17.0257,18.4824,18.1114,17.5922,17.8174,17.597,17.5175,17.2767,17.6107,17.5611,17.3323,21.6799,19.1645,17.6191,16.9276,19.2799,18.5851,17.826
0.002988048,0.003984064,0,0.019920319,0.019920319,0.049800797,0.06374502,0.072709163,0,0.012948207,0.525896414,0.009960159,0,0.001992032,0.101593625,0.005976096,0.032868526,0.00498008,0.00498008,0,0.009960159,0.010956175,0.00498008,0.00498008,0,0.029880478,0.00498008,20.0301,18.9772,18.0851,17.4217,18.9196,18.5524,17.9905,18.1611,17.9429,17.8663,17.6156,18.054,17.9857,17.7042,21.9106,19.6531,18.1069,17.348,19.4984,18.8748,18.125
0,0.000995025,0,0.00199005,0.027860697,0.055721393,0.035820896,0.087562189,0,0.013930348,0.444776119,0.011940299,0,0.014925373,0.151243781,0.005970149,0.024875622,0.009950249,0.006965174,0.00199005,0.029850746,0,0.00199005,0,0,0.062686567,0.008955224,20.3264,19.3776,18.5233,17.8279,19.3921,19.0183,18.4277,18.5369,18.3099,18.2316,17.948,18.2577,18.1591,17.8715,22.0303,20.0774,18.6178,17.7981,20.1713,19.5634,18.7338
0.001996008,0.003992016,0.001996008,0.002994012,0.053892216,0.067864271,0.048902196,0.095808383,0,0.005988024,0.351297405,0.01497006,0,0.015968064,0.104790419,0.011976048,0.076846307,0.01497006,0.007984032,0.003992016,0.02994012,0,0.011976048,0,0,0.068862275,0.002994012,20.4174,19.4947,18.6462,17.9401,19.7924,19.4207,18.8126,18.6469,18.4167,18.3378,18.0418,18.5523,18.461,18.171,22.0785,20.2051,18.761,17.9232,20.7275,20.1236,19.2667
0.003996004,0.00999001,0.002997003,0.013986014,0.057942058,0.186813187,0.176823177,0.200799201,0.005994006,0,0.132867133,0.006993007,0,0.002997003,0.097902098,0,0.006993007,0.003996004,0.014985015,0,0.002997003,0,0.005994006,0,0,0.058941059,0.005994006,21.2789,20.4079,19.4307,18.6679,20.9411,20.5374,19.8711,19.5111,19.3034,19.2029,18.8719,19.6415,19.5795,19.2552,22.9031,21.1199,19.4684,18.5664,21.847,21.1435,20.2263
0.00499002,0.03992016,0,0.007984032,0.057884232,0.079840319,0.012974052,0.018962076,0,0.020958084,0.329341317,0.026946108,0.005988024,0.008982036,0.169660679,0.015968064,0.066866267,0.010978044,0.018962076,0.003992016,0.03493014,0.003992016,0,0,0,0.055888224,0.003992016,19.2892,18.011,17.028,16.419,18.3143,17.9199,17.373,17.141,16.9355,16.8474,16.6286,17.2114,17.1483,16.9183,21.5554,18.6914,17.0033,16.3144,19.2958,18.602,17.8068
0,0.048,0,0.009,0.06,0.056,0.009,0.025,0,0.033,0.29,0.025,0.002,0.012,0.212,0.016,0.081,0.002,0.021,0.008,0.049,0.001,0,0.002,0.002,0.037,0,19.237,17.9171,16.9368,16.3354,18.321,17.9089,17.3442,17.0516,16.8468,16.7571,16.5388,17.1681,17.1026,16.8677,21.5432,18.5728,16.9032,16.2232,19.3352,18.5967,17.7687
0.008008008,0.026026026,0,0.014014014,0.028028028,0.036036036,0.043043043,0.078078078,0.003003003,0.001001001,0.419419419,0.029029029,0,0.015015015,0.109109109,0.003003003,0.055055055,0.011011011,0.005005005,0.006006006,0.025025025,0.002002002,0.017017017,0,0,0.066066066,0,19.2324,17.8956,16.9212,16.3233,18.1781,17.7754,17.2213,17.0443,16.8384,16.7477,16.528,17.1134,17.0445,16.8038,21.5402,18.5313,16.8812,16.2079,19.0414,18.3299,17.5385
0.007014028,0.021042084,0,0.016032064,0.049098196,0.101202405,0.039078156,0.111222445,0.011022044,0.007014028,0.334669339,0.013026052,0.004008016,0.001002004,0.123246493,0.008016032,0.061122244,0.011022044,0.008016032,0,0.016032064,0,0.013026052,0,0,0.044088176,0,19.2293,17.8821,16.9111,16.3154,18.1781,17.7754,17.2213,17.0389,16.8325,16.7412,16.5208,17.1134,17.0445,16.8038,21.5391,18.506,16.8675,16.198,19.0414,18.3299,17.5385
0.008008008,0.021021021,0,0.015015015,0.038038038,0.059059059,0.008008008,0,0,0.034034034,0.405405405,0.05005005,0.002002002,0.012012012,0.208208208,0.006006006,0.068068068,0.008008008,0.02002002,0,0.018018018,0,0.015015015,0,0,0.004004004,0,19.2302,17.8809,16.9111,16.3158,18.1781,17.7754,17.2213,17.0406,16.834,16.7425,16.5217,17.1134,17.0445,16.8038,21.5388,18.5014,16.8664,16.198,19.0414,18.3299,17.5385
0.003003003,0.008008008,0,0.01001001,0.065065065,0.102102102,0.048048048,0.109109109,0.017017017,0.001001001,0.397397397,0.003003003,0.002002002,0.007007007,0.078078078,0.006006006,0.064064064,0,0.005005005,0.01001001,0.007007007,0,0.02002002,0,0,0.037037037,0,19.229,17.875,16.9068,16.3124,18.1781,17.7754,17.2213,17.0384,16.8315,16.7397,16.5186,17.1134,17.0445,16.8038,21.5384,18.4902,16.8604,16.1937,19.0414,18.3299,17.5385
0,0.01497006,0,0.003992016,0.03992016,0.084830339,0.042914172,0.0249501,0,0.005988024,0.4750499,0.005988024,0.000998004,0,0.138722555,0.00499002,0.084830339,0.003992016,0.015968064,0,0.021956088,0,0,0.001996008,0,0.022954092,0.00499002,19.2294,17.8744,16.9067,16.3126,18.1781,17.7754,17.2213,17.0392,16.8322,16.7404,16.5191,17.1134,17.0445,16.8038,21.5383,18.4879,16.8598,16.1938,19.0414,18.3299,17.5385
0.000999001,0.024975025,0.003996004,0.007992008,0.050949051,0.105894106,0.046953047,0.026973027,0,0.001998002,0.396603397,0,0.005994006,0.007992008,0.152847153,0.001998002,0.087912088,0.001998002,0.018981019,0,0.00999001,0,0.00999001,0,0,0.034965035,0,19.2293,17.872,16.9053,16.3116,18.1781,17.7754,17.2213,17.039,16.8319,16.7398,16.5184,17.1134,17.0445,16.8038,21.5381,18.4826,16.8575,16.1923,19.0414,18.3299,17.5385
0.001994018,0.045862413,0,0.017946162,0.100697906,0.102691924,0.006979063,0.035892323,0,0.004985045,0.285144566,0.015952144,0.002991027,0,0.162512463,0.017946162,0.098703888,0,0.023928215,0.004985045,0.030907278,0,0,0.001994018,0,0.030907278,0.006979063,19.1415,17.774,16.7886,16.1944,18.5322,18.0629,17.4452,16.8832,16.6833,16.594,16.381,17.1039,17.0434,16.8133,21.53,18.4259,16.7513,16.0728,19.789,18.9084,17.9572
0.001996008,0.01996008,0,0.003992016,0.05988024,0.092814371,0.032934132,0.03992016,0,0,0.49500998,0,0.003992016,0.006986028,0.126746507,0,0.058882236,0.010978044,0.00499002,0,0.00998004,0,0.003992016,0.003992016,0,0.022954092,0,18.8798,16.9574,16.1197,15.6087,18.055,17.6033,17.1603,16.2936,16.0816,15.9624,15.7443,16.7592,16.7049,16.5801,21.7277,17.2568,16.001,15.4197,18.9276,18.1109,17.4155
0,0.037924152,0,0,0.02994012,0.077844311,0.00998004,0.047904192,0.005988024,0,0.599800399,0,0,0.007984032,0.068862275,0.001996008,0.032934132,0.011976048,0.000998004,0,0.01996008,0,0.005988024,0.003992016,0,0.035928144,0,18.8787,16.9651,16.1257,15.6141,18.055,17.6033,17.1603,16.2965,16.0859,15.968,15.7505,16.7592,16.7049,16.5801,21.7184,17.2676,16.0066,15.4247,18.9276,18.1109,17.4155
0.005005005,0.024024024,0,0.003003003,0.065065065,0.125125125,0.024024024,0.041041041,0,0.001001001,0.397397397,0.003003003,0,0.009009009,0.155155155,0.018018018,0.043043043,0.003003003,0.002002002,0,0.018018018,0.003003003,0,0.003003003,0,0.057057057,0,18.9239,17.0313,16.1846,15.6692,18.071,17.5902,17.0124,16.3572,16.1465,16.0306,15.812,16.7172,16.6483,16.4429,21.738,17.3395,16.0641,15.4799,18.9558,18.114,17.2599
0.000981354,0.02747792,0,0.00686948,0.053974485,0.1609421,0,0.019627085,0,0.000981354,0.419038273,0.002944063,0.002944063,0.010794897,0.142296369,0.001962709,0.021589794,0,0.01373896,0.009813543,0.028459274,0,0.025515211,0,0,0.030421982,0.019627085,18.8801,17.0052,16.157,15.6424,18.0049,17.5362,16.9644,16.3162,16.1107,15.998,15.7827,16.6203,16.5629,16.3622,21.684,17.3222,16.0372,15.4518,18.9456,18.1052,17.2483
0.00498008,0.043824701,0,0.00498008,0.089641434,0.101593625,0.03187251,0.03187251,0,0.006972112,0.273904382,0.00498008,0.002988048,0.016932271,0.157370518,0.006972112,0.056772908,0.00498008,0.040836653,0,0.013944223,0.010956175,0.02689243,0,0,0.05876494,0.007968128,18.8805,17.0221,16.17,15.654,18.0049,17.5362,16.9644,16.3243,16.1208,16.0102,15.7958,16.6203,16.5629,16.3622,21.6695,17.3461,16.0502,15.4631,18.9456,18.1052,17.2483
0.001986097,0.021847071,0,0.032770606,0.01489573,0.092353525,0.020854022,0.040714995,0,0,0.446871897,0,0.000993049,0.007944389,0.150943396,0.000993049,0.027805362,0.007944389,0.004965243,0,0.019860973,0.008937438,0.015888779,0,0,0.073485601,0.007944389,18.8787,17.0583,16.1968,15.6773,18.0452,17.5651,16.9753,16.34,16.1407,16.0345,15.8221,16.6204,16.5624,16.3525,21.6347,17.3999,16.0779,15.4865,19.0398,18.1787,17.2978
0.000995025,0.014925373,0,0.023880597,0.028855721,0.111442786,0.019900498,0.076616915,0,0.000995025,0.410945274,0.005970149,0.000995025,0.016915423,0.115422886,0.0039801,0.026865672,0.012935323,0.008955224,0.004975124,0.018905473,0.00199005,0.028855721,0.00199005,0,0.055721393,0.006965175,18.8747,17.0849,16.2155,15.693,18.1076,17.6179,17.0129,16.3497,16.1534,16.0505,15.8397,16.6444,16.5882,16.3706,21.6055,17.4427,16.0982,15.5029,19.1591,18.2772,17.3734
0,0.03777336,0,0.017892644,0.042743539,0.069582505,0.016898608,0.015904573,0,0.001988072,0.385685885,0.020874751,0.005964215,0.014910537,0.152087475,0.00695825,0.055666004,0.012922465,0.008946322,0.007952286,0.019880716,0.004970179,0,0.003976143,0,0.088469185,0.007952286,18.8762,17.0957,16.2236,15.7001,18.1076,17.6179,17.0129,16.3556,16.16,16.058,15.8475,16.6444,16.5882,16.3706,21.5991,17.4586,16.107,15.5103,19.1591,18.2772,17.3734
0.000987167,0.03751234,0,0.023692004,0.052319842,0.069101678,0.010858835,0.020730503,0,0.004935834,0.384995064,0.007897335,0.001974334,0.006910168,0.151036525,0.011846002,0.05923001,0.01875617,0.012833169,0.010858835,0.031589339,0.0029615,0,0,0,0.064165844,0.014807502,18.8855,17.1919,16.2937,15.7587,18.2261,17.7203,17.0896,16.4058,16.2148,16.1194,15.9116,16.6838,16.6313,16.404,21.5406,17.61,16.1868,15.5757,19.3974,18.4754,17.5259
0.00098912,0.03066271,0,0.017804154,0.070227498,0.074183976,0.004945598,0.020771513,0,0,0.341246291,0.03066271,0.014836795,0.020771513,0.152324431,0.012858556,0.058358061,0.012858556,0.010880317,0.009891197,0.027695351,0.001978239,0.001978239,0.001978239,0,0.070227498,0.011869436,18.8845,17.2424,16.3279,15.7854,18.2714,17.7597,17.1188,16.4278,16.2386,16.146,15.9398,16.6901,16.6397,16.4105,21.5046,17.6991,16.2299,15.6086,19.5044,18.5648,17.5927
0.001982161,0.025768087,0,0.021803766,0.064420218,0.075322101,0.013875124,0.017839445,0,0.00099108,0.2864222,0.033696729,0.008919722,0.007928642,0.153617443,0.030723489,0.07135778,0.017839445,0.008919722,0.013875124,0.040634291,0.001982161,0.003964321,0.001982161,0,0.083250743,0.012884044,18.889,17.2901,16.3614,15.8118,18.3072,17.7912,17.1416,16.4522,16.2636,16.1728,15.9676,16.6873,16.6388,16.4093,21.4814,17.782,16.2725,15.6415,19.6029,18.6479,17.6534
0.003940887,0.040394089,0,0.01773399,0.063054187,0.067980296,0,0.019704433,0,0.000985222,0.265024631,0.024630542,0.007881773,0.013793103,0.21182266,0.009852217,0.080788177,0.006896552,0.010837438,0,0.039408867,0,0.004926108,0,0,0.094581281,0.015763547,18.887,17.3563,16.4047,15.8435,18.3593,17.8395,17.1758,16.4786,16.2908,16.2025,15.9994,16.6622,16.6156,16.388,21.4425,17.9096,16.333,15.6848,19.7779,18.7998,17.7623
0.004955401,0.041625372,0,0.012884044,0.045589693,0.076313181,0.003964321,0.028741328,0,0.001982161,0.24876115,0.026759167,0.007928642,0.011892963,0.259663033,0.022794846,0.062438057,0.003964321,0.013875124,0.007928642,0.016848365,0.005946482,0,0.001982161,0,0.082259663,0.010901883,19.0356,17.7612,16.7264,16.1112,18.713,18.2337,17.5709,16.7385,16.5493,16.468,16.2724,16.9208,16.8787,16.6775,21.4826,18.5701,16.7363,16.0071,20.3669,19.427,18.3435
0.001996008,0.02994012,0,0.011976048,0.063872255,0.053892216,0.01497006,0.030938124,0,0.000998004,0.294411178,0.01497006,0.006986028,0.00499002,0.21257485,0.01497006,0.084830339,0.011976048,0.006986028,0.005988024,0.02994012,0.002994012,0.005988024,0,0,0.093812375,0,19.3044,18.1813,17.1135,16.4574,19.0896,18.6556,18.0292,17.0563,16.8712,16.7999,16.6133,17.2798,17.2513,17.0902,21.7219,19.1403,17.1763,16.379,20.7355,19.8585,18.7967
0.002997003,0.000999001,0,0.010989011,0.045954046,0.187812188,0.03996004,0.221778222,0.003996004,0,0.242757243,0.028971029,0.000999001,0,0.118881119,0.001998002,0.005994006,0.006993007,0.008991009,0.001998002,0.00999001,0,0.003996004,0,0,0.053946054,0,19.7088,18.6649,17.6198,16.9321,19.2611,18.8515,18.2523,17.4838,17.3096,17.2435,17.0556,17.5211,17.4863,17.3192,22.0826,19.6391,17.7042,16.8596,20.8761,20.0515,19.0509
0.015,0,0.237,0.015,0,0.127,0.083,0.027,0,0.012,0.068,0,0,0.001,0.158,0,0.115,0.005,0.024,0,0.02,0,0,0.005,0.002,0.083,0.003,24.6351,19.2237,16.5423,15.2044,20.9768,19.4008,17.6819,22.177,19.17,16.5813,15.2104,20.1738,18.915,17.3805,26.7288,19.2261,16.5171,15.2155,21.6576,19.845,17.9748
0.02,0,0.246,0.006,0,0.143,0.169,0.078,0,0.011,0.039,0,0.002,0,0.098,0,0.106,0,0.023,0.009,0.04,0,0,0,0.003,0.006,0.001,24.8035,19.2103,16.4581,15.1124,20.8186,19.1909,17.4742,22.3731,19.1721,16.4929,15.1167,20.1154,18.8194,17.2798,26.8401,19.2137,16.4353,15.1218,21.5467,19.6752,17.7882
0.014,0,0.328,0,0.007,0.127,0.141,0.054,0,0.014,0.034,0,0,0.015,0.129,0.036,0.044,0.003,0.005,0,0.02,0,0,0,0.002,0.027,0,24.8211,19.2067,16.4479,15.102,20.8186,19.1909,17.4742,22.3929,19.1689,16.4816,15.1059,20.1154,18.8194,17.2798,26.8523,19.2117,16.426,15.1115,21.5467,19.6752,17.7882
0.013986014,0,0.165834166,0.005994006,0,0.005994006,0.203796204,0.02997003,0.002997003,0.02997003,0.016983017,0,0,0.004995005,0.121878122,0.07992008,0.250749251,0,0.016983017,0.007992008,0.01998002,0.007992008,0,0,0.007992008,0.005994006,0,26.8141,21.0514,16.949,14.8824,22.7131,20.664,18.4807,25.669,20.8961,16.7022,14.7854,22.4702,20.5537,18.4536,27.4306,21.3247,17.3078,15.0638,22.8276,20.7236,18.5333
0.009,0,0.048,0.005,0,0.016,0.099,0.025,0,0.015,0.058,0,0.002,0.023,0.262,0.089,0.252,0.002,0.017,0.005,0.04,0.002,0,0,0,0.028,0.003,26.8394,20.8925,16.8728,14.8878,22.5933,20.575,18.4427,25.6732,20.621,16.5998,14.7886,22.1944,20.3202,18.2978,27.4382,21.2831,17.2625,15.078,22.6558,20.6104,18.4887
0.01001001,0,0.065065065,0.004004004,0.001001001,0.006006006,0.098098098,0.022022022,0,0.021021021,0.037037037,0,0.001001001,0,0.299299299,0.001001001,0.328328328,0.001001001,0.017017017,0.005005005,0.049049049,0,0,0,0.001001001,0.032032032,0.001001001,26.8883,20.7741,16.8264,14.918,22.6619,20.6485,18.531,25.7125,20.34,16.5053,14.8077,22.2041,20.3354,18.3351,27.4441,21.3152,17.2613,15.1242,22.7327,20.7166,18.6175
0.019057172,0,0.13440321,0.007021063,0.009027081,0.015045135,0.254764293,0.089267803,0,0.030090271,0.07221665,0,0.006018054,0,0.119358074,0,0.173520562,0,0.015045135,0.004012036,0.04112337,0,0,0,0.002006018,0.004012036,0.004012036,26.7483,20.1744,16.5215,14.8833,21.986,20.0733,18.1403,25.3048,19.5824,16.2132,14.7805,21.0405,19.3414,17.6399,27.4774,20.8264,16.9068,15.0616,22.0637,20.1468,18.2042
0.021956088,0,0.174650699,0.003992016,0.003992016,0.026946108,0.21257485,0.062874251,0,0.012974052,0.033932136,0,0.003992016,0,0.089820359,0.000998004,0.263473054,0,0.017964072,0.022954092,0.02994012,0.012974052,0,0,0.003992016,0,0,26.7345,20.1364,16.5034,14.8807,21.986,20.0733,18.1403,25.2699,19.5381,16.1967,14.7781,21.0405,19.3414,17.6399,27.4798,20.7919,16.8845,15.0569,22.0637,20.1468,18.2042
0.035,0,0.3,0.007,0.003,0.038,0.355,0.021,0,0.01,0.014,0,0.01,0,0.063,0,0.125,0,0.003,0,0.01,0,0,0,0.003,0,0.003,26.6055,19.8115,16.3608,14.8728,21.7721,19.9156,18.0501,24.9379,19.1304,16.0542,14.7647,20.6739,19.0668,17.4552,27.5018,20.5215,16.7167,15.0343,22.0982,20.1874,18.2603
0.007,0,0.116,0.004,0.01,0.008,0.169,0.026,0,0.019,0.062,0,0.002,0,0.223,0.001,0.251,0.001,0.021,0.006,0.033,0.004,0.001,0,0,0.03,0.006,26.7636,20.0491,16.4815,14.9394,21.9883,20.0898,18.1842,25.2476,19.2536,16.1132,14.8125,20.9365,19.2749,17.6178,27.4871,20.8571,16.897,15.1248,22.5136,20.5372,18.5161
0.024,0,0.257,0,0.002,0.013,0.318,0.047,0,0.02,0.011,0,0.011,0,0.064,0.001,0.192,0,0.011,0.004,0.015,0,0,0,0.004,0.002,0.004,26.6519,19.9021,16.4007,14.8798,21.8779,19.9967,18.1066,25.045,19.2278,16.0888,14.7717,20.8171,19.1763,17.5364,27.4961,20.6101,16.7675,15.0469,22.2075,20.2761,18.3195
0.03006012,0,0.248496994,0,0,0.028056112,0.305611222,0.021042084,0,0.022044088,0.028056112,0,0.003006012,0,0.05511022,0,0.219438878,0,0.006012024,0.003006012,0.018036072,0,0,0,0.009018036,0.003006012,0,26.5713,19.8337,16.3549,14.8325,21.7534,19.8956,18.0251,24.9225,19.278,16.0925,14.7422,20.6961,19.0836,17.4615,27.4933,20.4405,16.6794,14.9831,21.9534,20.0592,18.1542
0.024024024,0,0.049049049,0.002002002,0.002002002,0.014014014,0.096096096,0.028028028,0,0.003003003,0.118118118,0,0,0.001001001,0.399399399,0,0.169169169,0.008008008,0.007007007,0.004004004,0.037037037,0.002002002,0,0,0,0.036036036,0,26.8737,20.0171,16.5137,15.1699,21.6847,20.0728,18.5331,25.3205,18.6703,15.9874,14.9689,19.9611,18.733,17.5584,27.4507,21.1772,16.9778,15.3355,22.7042,20.7901,18.9447
0.005,0,0.03,0.013,0.004,0.04,0.114,0.059,0,0,0.122,0,0,0.001,0.378,0,0.16,0.007,0.002,0,0.018,0,0.007,0,0,0.04,0,26.7628,19.8865,16.4449,15.069,21.9007,20.1481,18.3617,25.1117,18.7273,15.9762,14.8924,20.4458,19.005,17.5351,27.4874,20.9395,16.8874,15.2424,22.9198,20.9535,18.9033
0.028056112,0,0.155310621,0.013026052,0.003006012,0.013026052,0.098196393,0.038076152,0,0.002004008,0.04008016,0,0,0,0.281563126,0.001002004,0.229458918,0,0.026052104,0,0.028056112,0.007014028,0,0,0.003006012,0.026052104,0.007014028,26.7328,19.8608,16.4259,15.0301,21.9187,20.13,18.3172,25.0686,18.785,15.9835,14.8653,20.5328,19.0424,17.5305,27.4957,20.8606,16.8579,15.2055,22.9197,20.9342,18.8723
0.008991009,0.002997003,0.046953047,0.000999001,0.000999001,0.003996004,0.094905095,0.010989011,0,0.010989011,0.013986014,0,0.006993007,0,0.307692308,0.000999001,0.3996004,0.007992008,0.01998002,0.002997003,0.030969031,0,0,0.001998002,0,0.023976024,0.000999001,27.455,23.0248,18.2817,15.5419,25.2126,23.1229,20.6041,27.2556,22.0481,17.3912,15.2345,24.2561,22.1333,19.792,27.0383,23.8721,19.1774,15.9426,25.9491,23.9672,21.3376
0.002,0,0.1,0.002,0.005,0.002,0.061,0.002,0,0.03,0.023,0.002,0.005,0,0.301,0.001,0.342,0.005,0.011,0.002,0.05,0,0,0,0.003,0.051,0,27.3046,24.8415,20.1281,16.1641,26.3599,24.534,21.8552,27.5462,24.4206,19.1918,15.683,26.0902,23.9688,21.2223,26.5563,25.1064,21.0986,16.6673,26.375,25.0265,22.5369
0.006006006,0,0.119119119,0.007007007,0,0.26026026,0.158158158,0.119119119,0,0.006006006,0.173173173,0,0,0,0.048048048,0,0.028028028,0.009009009,0.013013013,0.017017017,0.007007007,0,0,0,0,0.029029029,0,23.2922,18.5502,16.4681,15.3757,19.902,18.6022,17.2094,20.4665,18.0932,16.354,15.3229,18.311,17.4213,16.3763,26.0956,19.0371,16.6566,15.4777,21.6943,19.9728,18.2004
0.011964108,0,0.051844466,0.004985045,0.007976072,0.001994018,0.047856431,0.012961117,0,0.008973081,0.017946162,0.000997009,0.015952144,0.03888335,0.302093719,0.098703888,0.22333001,0.007976072,0.020937188,0.005982054,0.042871386,0.001994018,0,0.004985045,0.001994018,0.060817547,0.005982054,27.4348,23.8418,19.0172,15.7542,26.2372,24.341,21.695,27.4106,23.072,18.0511,15.3642,25.1695,23.0535,20.5312,26.9027,24.497,20.0129,16.2252,26.7147,25.1454,22.5161
