Globorotalia_crassaformis,Globorotalia_hirsuta,Globorotalia_menardii_&_Globorotalia_tumida,Globorotalia_scitula,Globorotalia_truncatulinoides,Globoconella_inflata,Neogloboquadrina_dutertrei,Neogloboquadrina_incompta,Neogloboquadrina_pachyderma,Pulleniatina_obliquiloculata,Globigerina_bulloides,Globigerina_falconensis,Globigerinoides_conglobatus,Globigerinoides_ruber,Globigerinoides_white,Trilobatus_sacculifer_w_sac_chamber,Trilobatus_sacculifer_wo_sac_chamber,Globigerinoides_tenellus,Orbulina_universa,Beella_digitata,Globigerinella_siphonifera,Globigerinella_calida,Turborotalita_quinqueloba,Globoturborotalita_rubescens,Sphaeroidinella_dehiscens,Globigerinita_glutinata,unidentified original + excluídos
0.003992016,0,0,0.003992016,0.023952096,0.003992016,0.003992016,0,0,0,0,0.003992016,0.011976048,0.166666667,0.439121756,0.01996008,0.045908184,0.033932136,0.011976048,0,0.043912176,0.013972056,0,0.021956088,0,0.142714571,0.003992016
0.003853565,0,0,0.003853565,0.023121387,0.003853565,0.003853565,0,0,0,0,0.003853565,0.011560694,0.161849711,0.425818882,0.019267823,0.044315992,0.032755299,0.011560694,0,0.04238921,0.013487476,0,0.021194605,0,0.138728324,0.034682081
0.007692308,0,0.071794872,0,0,0,0.041025641,0,0.002564103,0,0.005128205,0,0.012820513,0.125641026,0.330769231,0.094871795,0.141025641,0.005128205,0.007692308,0,0.041025641,0.020512821,0,0.005128205,0,0.082051282,0.005128205
0.011730205,0,0.087976539,0.005865103,0.008797654,0.002932551,0.061583578,0.002932551,0,0.017595308,0.005865103,0.014662757,0.002932551,0.073313783,0.337243402,0.126099707,0.076246334,0.005865103,0.020527859,0.002932551,0.032258065,0.023460411,0.002932551,0.026392962,0,0.046920821,0.002932551
0.005319149,0,0.069148936,0.005319149,0.039893617,0.015957447,0.079787234,0,0,0.039893617,0.007978723,0.005319149,0.002659574,0.109042553,0.279255319,0.085106383,0.061170213,0.005319149,0.031914894,0,0.071808511,0.02393617,0,0.007978723,0,0.029255319,0.02393617
0.002680965,0,0.091152815,0,0,0,0.026809651,0,0,0.002680965,0,0,0.002680965,0.152815013,0.305630027,0.061662198,0.158176944,0.00536193,0.021447721,0.00536193,0.021447721,0.016085791,0,0.032171582,0,0.08847185,0.00536193
0,0,0.108504399,0.005865103,0,0,0.04398827,0,0,0,0,0,0.002932551,0.114369501,0.278592375,0.032258065,0.170087977,0.020527859,0.005865103,0,0.049853372,0.005865103,0,0.029325513,0,0.11143695,0.020527859
0,0,0.096103896,0.005194805,0.002597403,0,0.031168831,0,0,0.007792208,0,0,0.002597403,0.153246753,0.290909091,0.07012987,0.14025974,0.005194805,0.020779221,0,0.025974026,0.012987013,0,0.025974026,0,0.093506494,0.015584416
0.00955414,0.003184713,0.00955414,0.003184713,0.041401274,0.022292994,0.041401274,0.003184713,0,0,0.003184713,0.006369427,0.038216561,0.025477707,0.455414013,0.012738854,0.057324841,0,0.006369427,0.003184713,0.085987261,0,0,0.01910828,0,0.149681529,0.003184713
0,0,0.043147208,0,0.002538071,0,0.002538071,0.005076142,0,0.015228426,0.005076142,0,0.005076142,0.098984772,0.474619289,0.032994924,0.225888325,0,0.005076142,0.002538071,0.032994924,0.010152284,0,0,0.002538071,0.035532995,0
0,0,0.129973475,0.00265252,0,0,0.015915119,0,0,0.026525199,0,0.00530504,0.00530504,0.021220159,0.442970822,0.050397878,0.140583554,0.00265252,0.015915119,0,0.053050398,0.013262599,0,0.00795756,0.00265252,0.047745358,0.015915119
0,0,0.10755814,0,0,0,0.034883721,0,0,0.049418605,0,0,0.014534884,0.026162791,0.375,0.061046512,0.186046512,0,0.00872093,0,0.049418605,0.00872093,0,0,0,0.055232558,0.023255814
0,0,0.10755814,0,0,0,0.034883721,0,0,0.049418605,0,0,0.014534884,0.043604651,0.35755814,0.078488372,0.174418605,0,0.00872093,0,0.049418605,0.011627907,0,0,0.002906977,0.055232558,0.011627907
0.002994012,0,0.308383233,0,0,0,0.053892216,0,0,0.068862275,0,0,0.017964072,0.002994012,0.167664671,0.089820359,0.194610778,0,0.005988024,0.008982036,0.02994012,0.002994012,0,0,0.011976048,0.017964072,0.01497006
0.003012048,0,0.280120482,0,0,0,0.055220884,0.003012048,0,0.072289157,0,0,0.016064257,0.003012048,0.182730924,0.098393574,0.202811245,0,0.007028112,0.010040161,0.03313253,0.003012048,0,0,0.010040161,0.020080321,0
0.001908397,0,0.13740458,0,0,0,0.02480916,0,0,0.032442748,0,0.013358779,0,0.005725191,0.335877863,0.127862595,0.145038168,0,0.009541985,0.007633588,0.080152672,0.011450382,0,0.007633588,0.007633588,0.04389313,0.007633588
0,0,0.057565789,0,0,0,0.029605263,0,0,0.008223684,0,0.003289474,0.003289474,0.046052632,0.444078947,0.047697368,0.111842105,0.004934211,0.003289474,0.001644737,0.052631579,0.006578947,0,0.034539474,0,0.125,0.019736842
0,0,0.058,0,0,0,0.033,0,0,0.003,0,0.005,0.002,0.021,0.467,0.046,0.11,0.002,0.003,0.002,0.053,0,0,0.038,0,0.128,0.029
0.00304878,0,0.18902439,0,0,0,0.033536585,0.00304878,0,0.091463415,0,0,0.012195122,0,0.268292683,0.082317073,0.179878049,0,0,0.00304878,0.027439024,0.006097561,0,0,0.006097561,0.085365854,0.009146341
0,0,0.168,0,0,0.003,0.035,0.006,0,0.086,0,0,0.01,0,0.283,0.083,0.184,0,0,0.003,0.032,0.003,0,0,0.006,0.089,0.009
0,0,0.139726027,0.002739726,0,0,0.016438356,0,0.002739726,0.032876712,0,0.005479452,0.002739726,0.02739726,0.323287671,0.147945205,0.180821918,0,0.002739726,0,0.032876712,0.008219178,0,0,0.002739726,0.060273973,0.010958904
0,0,0.11,0.002,0,0,0.015,0,0,0.022,0,0.002,0.002,0.019,0.467,0.105,0.157,0,0.002,0,0.028,0.004,0,0,0.002,0.049,0.014
0.003,0,0.113,0,0.03,0.006,0.003,0,0,0,0,0,0.068,0.077,0.503,0.03,0.033,0.003,0.015,0.009,0.027,0.012,0,0,0,0.036,0.032
0.00295858,0,0.112426036,0,0.029585799,0.00591716,0.00295858,0,0,0,0,0,0.068047337,0.112426036,0.464497041,0.035502959,0.029585799,0.00295858,0.017751479,0.00887574,0.023668639,0.014792899,0,0,0,0.032544379,0.035502958
0.003,0.006,0.078,0,0.031,0.003,0.003,0,0,0,0,0,0.03,0.006,0.702,0.008,0.022,0,0.003,0.014,0.025,0.022,0,0,0,0.03,0.014
0.002702703,0.005405405,0.086486487,0,0.032432432,0.005405405,0.005405405,0,0,0,0,0,0.02972973,0.016216216,0.678378378,0.008108108,0.021621622,0,0.002702703,0.013513514,0.021621622,0.024324324,0,0.005405405,0,0.02972973,0.010810811
0,0.018229167,0.0390625,0.002604167,0.075520833,0.015625,0.033854167,0,0,0.018229167,0.013020833,0.0625,0.010416667,0.028645833,0.333333333,0.046875,0.036458333,0.033854167,0.010416667,0,0.083333333,0.046875,0,0,0,0.083333333,0.0078125
0,0.016,0.045,0,0.075,0.016,0.035,0,0,0.019,0.013,0.062,0.008,0.024,0.348,0.048,0.04,0.032,0.008,0,0.104,0.024,0,0.008,0,0.075,0
0,0.024122807,0.013157895,0.028508772,0.059210526,0.030701754,0.004385965,0.006578947,0,0,0.004385965,0.048245614,0.019736842,0.059210526,0.396929825,0.006578947,0.01754386,0.043859649,0.006578947,0.00877193,0.032894737,0.028508772,0,0.00877193,0,0.092105263,0.059210526
0,0.025345622,0.013824885,0.029953917,0.062211982,0.032258065,0.004608295,0.006912442,0,0,0.004608295,0.050691244,0.020737327,0.062211982,0.417050691,0.006912442,0.01843318,0.046082949,0.006912442,0.00921659,0.034562212,0.029953917,0,0.00921659,0,0.096774194,0.011520737
0,0,0.015,0,0.002,0.212,0.088,0.444,0.002,0.002,0.121,0.009,0.005,0.005,0.031,0.005,0.002,0,0.002,0,0.002,0,0,0,0,0.044,0.009
0,0,0.014414415,0,0.001801802,0.221621622,0.167567568,0.358558559,0.001801802,0.003603604,0.100900901,0.018018018,0.005405405,0.009009009,0.027027027,0.005405405,0.001801802,0,0.001801802,0,0.001801802,0,0,0.001801802,0,0.045045045,0.012612613
0,0.047047047,0,0.009009009,0.08008008,0.15015015,0.015015015,0.185185185,0,0,0.035035035,0.077077077,0.009009009,0,0.307307307,0.006006006,0.012012012,0,0,0.003003003,0.012012012,0,0,0.003003003,0,0.024024024,0.025025025
0,0.046783626,0,0.00877193,0.078947368,0.149122807,0.020467836,0.178362573,0,0,0.040935673,0.093567251,0.00877193,0,0.307017544,0.005847953,0.011695906,0.002923977,0,0.002923977,0.005847953,0.005847953,0,0.005847953,0,0.01754386,0.00877193
0,0.062695925,0.003134796,0.015673981,0.078369906,0.147335423,0.003134796,0.006269592,0,0,0.028213166,0.084639498,0.031347962,0.006269592,0.307210031,0.028213166,0.02507837,0.031347962,0.018808777,0.003134796,0.018808777,0.053291536,0,0.003134796,0,0.031347962,0.012539185
0,0.06,0.006,0.016,0.072,0.144,0.003,0.006,0,0,0.009,0.097,0.031,0.006,0.304,0.028,0.028,0.031,0.019,0.003,0.034,0.019,0,0.003,0,0.031,0.05
0,0,0,0,0,0.0078125,0,0.026041667,0.947916667,0,0.010416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0078125
0,0.002688172,0,0,0.029569892,0.427419355,0.008064516,0.01344086,0.25,0,0.244623656,0.005376344,0,0,0,0,0,0,0,0,0,0,0.002688172,0,0,0.010752688,0.005376344
0,0,0,0,0.063909774,0.518796992,0,0.011278195,0.022556391,0,0.360902256,0.018796992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003759398
0,0.003546099,0,0.010638298,0.010638298,0.141843972,0.053191489,0.535460993,0.042553191,0,0.173758865,0.014184397,0,0,0.003546099,0,0,0,0.003546099,0,0,0.003546099,0.003546099,0,0,0,0
0,0.006,0.006,0.012,0.021,0.306,0.052,0.218,0.015,0,0.067,0.091,0.003,0,0.064,0.021,0.015,0,0,0,0.006,0.003,0,0,0,0.064,0.03
0,0.006329114,0,0.012658228,0.044303797,0.287974684,0.088607595,0.17721519,0,0.012658228,0.110759494,0.069620253,0,0,0.053797468,0.003164557,0.022151899,0,0.012658228,0.006329114,0.015822785,0.028481013,0,0,0,0.041139241,0.006329114
0,0,0.028776978,0.003597122,0,0,0.021582734,0,0,0.021582734,0,0.003597122,0.007194245,0.039568345,0.474820144,0.104316547,0.136690647,0,0.014388489,0,0.053956835,0.007194245,0,0.014388489,0,0.064748201,0.003597122
0.006116208,0.006116208,0.033639144,0,0.01529052,0,0.048929664,0.003058104,0,0.012232416,0,0,0.01529052,0.113149847,0.336391437,0.06116208,0.107033639,0.006116208,0.03058104,0,0.097859327,0.036697248,0,0.009174312,0,0.042813456,0.018348624
0,0,0,0,0.025316456,0.246835443,0.041139241,0.224683544,0.155063291,0,0.234177215,0.018987342,0,0,0,0,0,0,0,0,0,0,0.041139241,0,0,0.012658228,0
0,0.01686747,0,0.002409639,0.101204819,0.306024096,0.01686747,0.339759036,0.007228916,0,0.120481928,0.026506024,0,0,0.019277108,0,0,0,0.007228916,0,0,0,0.014457831,0,0,0.014457831,0.007228916
0,0.065,0,0,0.057,0.271,0,0.44,0.024,0,0.071,0.009,0,0,0.03,0.003,0,0,0.003,0,0,0,0.003,0,0,0.003,0.021
0,0.063768116,0,0,0.069565217,0.27826087,0.017391304,0.414492754,0.020289855,0,0.060869565,0.023188406,0,0,0.028985507,0,0.002898551,0,0.002898551,0,0,0,0.002898551,0,0,0.002898551,0.011594203
0,0,0,0,0.097560976,0.140243902,0.018292683,0.112804878,0.033536585,0,0.405487805,0.021341463,0,0,0,0,0,0,0.00304878,0,0.00304878,0,0.109756098,0,0,0.045731707,0.009146341
0,0,0,0,0.094512195,0.140243902,0,0.12195122,0.027439024,0,0.402439024,0.018292683,0,0,0,0,0,0,0.00304878,0,0.00304878,0,0.103658537,0,0,0.045731707,0.039634146
0,0.069053708,0,0.017902813,0.05370844,0.41943734,0,0.058823529,0.015345269,0,0.076726343,0.138107417,0,0,0,0,0,0,0.00511509,0,0,0,0.015345269,0,0,0.112531969,0.017902813
0,0.022332506,0,0.017369727,0.079404467,0.297766749,0,0.054590571,0,0,0.138957816,0.285359801,0,0,0.022332506,0,0,0.00248139,0.004962779,0,0.007444169,0,0.017369727,0,0,0.034739454,0.014888337
0,0.022,0,0.017,0.083,0.292,0,0.053,0,0,0.095,0.31,0,0,0.025,0,0,0.003,0.005,0,0.008,0,0.012,0,0,0.043,0.032
0,0.03,0,0.003,0.082,0.282,0,0.122,0.014,0,0.203,0.184,0,0,0.011,0,0,0,0.003,0,0,0.005,0.014,0,0,0.022,0.025
0,0.032345013,0,0.002695418,0.080862534,0.28032345,0.010781671,0.113207547,0.008086253,0,0.229110512,0.172506739,0,0,0.010781671,0,0,0,0.005390836,0,0,0.002695418,0.016172507,0,0,0.018867925,0.016172507
0,0.01703163,0,0,0.053527981,0.306569343,0.00486618,0.216545012,0.01946472,0,0.296836983,0.04622871,0,0,0.01703163,0,0,0,0.00243309,0,0,0,0.00486618,0,0,0.00729927,0.00729927
0,0.017,0,0,0.054,0.307,0,0.219,0.015,0,0.287,0.032,0,0,0.017,0,0,0,0.002,0,0,0.002,0.005,0,0,0.01,0.033
0.002898551,0.031884058,0,0.008695652,0.060869565,0.266666667,0,0.211594203,0.008695652,0,0.12173913,0.176811594,0,0,0.043478261,0,0,0,0.005797101,0,0.002898551,0,0.031884058,0,0,0.011594203,0.014492754
0.002997003,0.031968032,0,0.011988012,0.05994006,0.263736264,0,0.207792208,0.005994006,0,0.117882118,0.152847153,0,0,0.042957043,0,0,0,0.005994006,0,0.002997003,0.005994006,0.034965035,0,0,0.011988012,0.03996004
0,0.072,0,0,0.045,0.339,0,0.392,0.008,0,0.053,0.021,0,0,0.025,0.002,0.002,0,0.008,0.006,0.004,0,0.004,0,0.002,0.004,0.013
0.001838235,0.086397059,0,0,0.079044118,0.345588235,0.011029412,0.336397059,0.011029412,0,0.045955882,0.025735294,0,0,0.022058824,0.001838235,0,0,0.009191176,0.005514706,0.003676471,0,0.003676471,0,0.001838235,0.003676471,0.005514706
0,0.056,0,0,0.022,0.456,0.003,0.273,0.008,0,0.045,0.021,0,0,0.053,0,0,0,0.005,0.008,0.016,0.008,0,0,0.003,0.003,0.02
0.002475248,0.054455446,0,0,0.027227723,0.482673267,0.007425743,0.252475248,0.007425743,0,0.03960396,0.024752475,0,0,0.047029703,0,0,0,0.004950495,0.012376238,0.004950495,0.012376238,0,0,0.002475248,0.002475248,0.014851485
0,0.031,0,0,0.02,0.525,0.019,0.315,0.008,0,0.008,0.004,0,0,0.027,0,0,0,0,0.012,0.012,0,0,0,0,0,0.019
0,0.037037037,0,0,0.024691358,0.490740741,0.024691358,0.358024691,0.009259259,0,0.00617284,0.00308642,0,0,0.021604938,0,0,0,0,0.009259259,0.00617284,0.00308642,0,0,0,0,0.00617284
0.020771513,0,0.287833828,0,0.008902077,0,0.065281899,0.005934718,0,0.09495549,0.002967359,0,0.005934718,0.03264095,0.178041543,0.008902077,0.083086053,0,0.053412463,0.002967359,0.091988131,0,0,0,0.020771513,0.03264095,0.002967359
0.020348837,0,0.281976744,0,0.00872093,0,0.058139535,0.002906977,0.002906977,0.095930233,0.002906977,0,0.00872093,0.046511628,0.156976744,0.037790698,0.055232558,0,0.055232558,0.002906977,0.084302326,0.00872093,0,0,0.026162791,0.031976744,0.011627907
0.013404826,0,0.230563003,0,0.00536193,0,0.174262735,0,0,0.042895442,0.002680965,0,0.010723861,0.042895442,0.142091153,0.032171582,0.069705094,0,0.109919571,0,0.037533512,0.010723861,0,0,0.010723861,0.056300268,0.008042895
0,0,0.080645161,0,0.003225806,0,0.090322581,0,0,0,0.003225806,0,0.006451613,0.087096774,0.332258065,0.041935484,0.216129032,0.003225806,0.009677419,0,0.04516129,0,0.003225806,0.003225806,0.003225806,0.061290323,0.009677419
0,0,0.082018927,0,0.003154574,0,0.085173502,0,0,0.003154574,0.003154574,0,0.009463722,0.123028391,0.315457413,0.097791798,0.151419558,0,0.009463722,0,0.028391167,0.012618297,0,0.003154574,0.003154574,0.059936909,0.009463722
0.014409222,0.002881844,0.005763688,0,0.037463977,0.048991354,0.09221902,0.005763689,0,0.002881844,0.017291066,0.005763689,0.020172911,0.07204611,0.423631124,0.014409222,0.057636888,0.008645533,0.005763689,0,0.031700288,0,0,0.014409222,0,0.106628242,0.011527377
0.002570694,0,0.079691517,0,0.002570694,0,0.066838046,0.002570694,0,0.005141388,0.002570694,0.002570694,0.007712082,0.151670951,0.29562982,0.059125964,0.133676093,0.002570694,0.025706941,0,0.041131105,0.017994859,0,0.01285347,0,0.06940874,0.017994858
0.005952381,0,0.068452381,0,0.00297619,0.00297619,0.107142857,0,0,0,0.005952381,0,0.005952381,0.119047619,0.351190476,0.050595238,0.107142857,0.00297619,0.023809524,0.005952381,0.014880952,0.020833333,0,0.005952381,0,0.089285714,0.008928571
0.002192982,0,0.085526316,0,0.002192982,0,0.050438596,0,0,0.006578947,0,0,0,0.114035088,0.309210526,0.100877193,0.138157895,0.002192982,0.037280702,0.002192982,0.035087719,0.015350877,0,0.010964912,0,0.081140351,0.006578947
0.041044776,0.001865672,0.123134328,0,0.005597015,0,0.050373134,0,0,0.009328358,0,0,0.046641791,0.14738806,0.320895522,0.042910448,0.108208955,0,0.001865672,0,0.042910448,0.024253731,0,0,0.005597015,0.026119403,0.001865672
0.015748031,0,0.149606299,0,0.002624672,0,0.112860892,0,0,0.018372703,0.002624672,0.005249344,0.018372703,0.062992126,0.254593176,0.115485564,0.131233596,0,0.01312336,0,0.036745407,0.002624672,0,0,0.010498688,0.044619423,0.002624672
0.00310559,0,0.090062111,0,0.00931677,0,0.049689441,0,0,0.00621118,0.00621118,0,0.00621118,0.114906832,0.357142857,0.077639752,0.108695652,0,0.027950311,0,0.02484472,0.01552795,0,0.01552795,0,0.080745342,0.00621118
0.003006012,0,0.096192385,0,0.01002004,0,0.054108216,0,0,0,0,0,0.006012024,0.108216433,0.378757515,0.063126253,0.130260521,0,0.029058116,0,0.019038076,0.006012024,0,0.016032064,0,0.079158317,0.001002004
0.010695187,0,0,0,0.024064171,0.029411765,0.037433155,0.002673797,0,0,0.010695187,0.00802139,0.021390374,0.085561497,0.395721925,0.010695187,0.088235294,0.024064171,0.016042781,0,0.07486631,0,0,0.021390374,0,0.13368984,0.005347594
0,0,0.098039216,0.014005602,0,0,0.008403361,0.005602241,0,0.033613445,0.00280112,0.011204482,0,0.044817927,0.336134454,0.109243697,0.145658263,0.005602241,0.008403361,0.005602241,0.042016807,0.005602241,0,0.016806723,0.005602241,0.098039216,0.00280112
0.010989011,0,0.053946054,0.002997003,0.002997003,0,0.037962038,0.013986014,0,0.023976024,0,0.010989011,0.002997003,0.061938062,0.322677323,0.101898102,0.118881119,0.007992008,0.007992008,0.007992008,0.042957043,0.010989011,0,0.018981019,0,0.104895105,0.031968032
0.011049724,0,0.055248619,0.002762431,0.002762431,0,0.033149171,0.016574586,0,0.035911602,0,0.013812155,0.002762431,0.063535912,0.331491713,0.102209945,0.121546961,0.008287293,0.008287293,0.011049724,0.046961326,0.019337017,0,0,0,0.104972376,0.008287293
0.016233766,0,0.074675325,0,0,0.00974026,0.061688312,0,0,0.012987013,0.012987013,0.003246753,0,0.12012987,0.217532468,0.090909091,0.175324675,0.00974026,0.022727273,0.003246753,0.022727273,0.032467532,0,0.003246753,0.006493506,0.094155844,0.00974026
0.016,0,0.069,0.006,0,0.041,0.06,0,0,0.013,0.009,0,0,0.12,0.212,0.085,0.174,0.009,0.009,0,0.022,0.038,0,0.003,0.006,0.092,0.016
0.006006006,0,0.075075075,0,0,0.051051051,0.057057057,0.003003003,0,0.021021021,0.003003003,0.006006006,0,0.108108108,0.195195195,0.093093093,0.195195195,0.012012012,0.015015015,0.006006006,0.033033033,0.024024024,0,0.021021021,0.003003003,0.063063063,0.009009009
0.002967359,0,0.077151335,0,0.005934718,0.050445104,0.065281899,0,0,0.017804154,0.002967359,0,0,0.097922849,0.207715134,0.06231454,0.225519288,0.011869436,0.011869436,0.005934718,0.026706231,0.008902077,0,0.020771513,0.002967359,0.065281899,0.029673591
0.025380711,0,0.053299492,0.005076142,0,0.111675127,0.106598985,0,0,0,0.025380711,0.002538071,0,0.172588832,0.139593909,0.083756345,0.159898477,0.007614213,0,0,0.027918782,0.007614213,0,0.015228426,0,0.040609137,0.015228426
0.03,0,0.05,0.003,0,0.111,0.114,0,0,0.003,0.018,0.003,0,0.184,0.136,0.083,0.154,0.008,0,0,0.03,0.01,0,0.015,0,0.048,0
0.012145749,0,0.275303644,0,0,0.060728745,0.380566802,0.004048583,0,0.016194332,0.004048583,0.004048583,0.008097166,0,0.08097166,0.04048583,0.068825911,0,0.012145749,0.004048583,0.012145749,0.004048583,0,0,0.008097166,0.004048583,0
0.009146341,0,0.115853659,0,0,0.009146341,0.048780488,0.021341463,0,0.045731707,0.00304878,0.018292683,0,0.073170732,0.329268293,0.051829268,0.082317073,0.006097561,0.018292683,0,0.039634146,0.012195122,0,0.024390244,0,0.073170732,0.018292682
0.015,0,0.113,0.006,0,0.009,0.054,0.024,0,0.036,0,0.006,0,0.065,0.339,0.054,0.083,0.006,0.018,0.003,0.039,0.003,0,0.024,0,0.071,0.032
0.00999001,0,0.084915085,0.002997003,0.007992008,0.014985015,0.032967033,0.017982018,0,0.027972028,0.002997003,0,0.007992008,0.076923077,0.316683317,0.076923077,0.138861139,0,0.007992008,0,0.056943057,0.004995005,0,0.020979021,0,0.074925075,0.013986014
0.012820513,0,0.084615385,0.002564103,0.007692308,0.017948718,0.033333333,0.017948718,0,0.028205128,0.002564103,0,0.007692308,0.079487179,0.312820513,0.074358974,0.141025641,0,0.007692308,0,0.043589744,0.020512821,0.002564103,0.020512821,0,0.069230769,0.012820513
0.024324324,0,0.02972973,0.005405405,0.016216216,0.22972973,0.02972973,0.489189189,0,0,0.032432432,0.010810811,0,0,0.010810811,0.002702703,0.005405405,0,0.035135135,0.013513514,0.005405405,0.002702703,0.016216216,0,0,0.032432432,0.008108108
0,0,0,0,0.005586592,0.061452514,0.027932961,0.664804469,0.01396648,0,0.106145251,0.022346369,0,0,0,0,0,0.005586592,0.033519553,0,0.005586592,0.002793296,0.005586592,0,0,0.027932961,0.016759777
0,0,0,0,0.005681818,0.0625,0.028409091,0.676136364,0.014204545,0,0.107954545,0.022727273,0,0,0,0,0,0.005681818,0.034090909,0,0.005681818,0.002840909,0.005681818,0,0,0.028409091,0
0.003546099,0.010638298,0,0,0.003546099,0.25177305,0.007092199,0.609929078,0.021276596,0,0.014184397,0,0,0,0.017730496,0.003546099,0,0,0.021276596,0.010638298,0.003546099,0,0,0,0,0.003546099,0.017730496
0,0.010452962,0,0,0.006968641,0.254355401,0.055749129,0.56445993,0.017421603,0,0.017421603,0,0,0,0.017421603,0.003484321,0,0,0.031358885,0.010452962,0.003484321,0,0,0,0,0,0.006968641
0,0.011988012,0,0.003996004,0.065934066,0.184815185,0,0.285714286,0.003996004,0,0.358641359,0.026973027,0,0,0,0,0,0,0.003996004,0.003996004,0,0,0.030969031,0,0,0.018981019,0
0,0.015564202,0,0.003891051,0.058365759,0.190661479,0.015564202,0.280155642,0.003891051,0,0.326848249,0.050583658,0,0,0,0,0,0,0.003891051,0.003891051,0,0,0.027237354,0,0,0.019455253,0
0,0,0,0,0.025089606,0.093189964,0,0.010752688,0.422939068,0,0.297491039,0.003584229,0,0,0,0,0,0,0,0,0,0,0.089605735,0,0,0.032258065,0.025089606
0,0,0,0,0.025179856,0.09352518,0.003597122,0.014388489,0.471223022,0,0.284172662,0.007194245,0,0,0,0,0,0,0,0,0,0,0.050359712,0,0,0.035971223,0.014388489
0,0,0,0,0.032967033,0.206043956,0.010989011,0.032967033,0.456043956,0,0.225274725,0.013736264,0,0,0,0,0,0,0,0,0,0,0.002747253,0,0,0.010989011,0.008241758
0,0,0,0,0.033,0.209,0.003,0.03,0.47,0,0.234,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0.011,0.005
0,0.04,0.017,0.023,0.063,0.116,0,0.002,0,0,0.04,0.118,0.008,0.013,0.311,0.008,0.019,0.011,0.002,0.002,0.025,0.025,0,0,0,0.13,0.027
0,0.033826638,0.019027484,0.023255814,0.063424947,0.11627907,0.002114165,0.002114165,0,0,0.054968288,0.11205074,0.010570825,0,0.32769556,0.00845666,0.019027484,0.010570825,0.00422833,0.002114165,0.016913319,0.033826638,0,0,0,0.128964059,0.010570825
0,0.018867925,0.032345014,0.02425876,0.037735849,0.07277628,0.002695418,0,0,0,0.032345013,0.032345013,0.002695418,0.064690027,0.358490566,0.008086253,0.035040431,0.016172507,0.018867925,0.005390836,0.029649596,0.032345013,0,0.005390836,0,0.15902965,0.010781672
0,0.001992032,0.049800796,0.007968127,0.019920319,0.003984064,0,0.001992032,0,0.001992032,0.009960159,0.009960159,0.023904382,0.099601594,0.394422311,0.013944223,0.021912351,0.03187251,0.011952191,0.007968127,0.027888446,0.057768924,0,0.023904382,0,0.171314741,0.005976096
0,0,0,0,0.004451039,0.317507418,0,0.010385757,0.572700297,0,0.074183976,0,0,0,0,0,0,0,0,0,0,0,0.007418398,0,0,0,0.013353116
0,0,0,0,0.005934718,0.329376855,0,0.014836795,0.560830861,0,0.078635015,0.002967359,0,0,0,0,0,0,0,0,0,0,0.004451039,0,0,0,0.002967359
0,0,0,0,0.016393443,0.120218579,0,0.046448087,0.398907104,0,0.199453552,0.010928962,0,0,0,0,0,0,0,0,0,0,0.163934426,0,0,0.035519126,0.008196721
0,0.002724796,0,0,0.016348774,0.119891008,0.005449591,0.049046322,0.471389646,0,0.204359673,0.008174387,0,0,0,0,0,0,0,0,0,0,0.076294278,0,0,0.032697548,0.013623978
0,0.009868421,0,0,0.111842105,0.230263158,0,0.059210526,0.023026316,0,0.513157895,0.009868421,0,0,0,0,0,0,0.003289474,0,0,0,0.019736842,0,0,0.019736842,0
